videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parent_id,comment_id
HA1_r3dNk_Q,@Joe poor dude,@Joe poor dude,ParrieKeet,https://yt3.ggpht.com/ytc/AGIKgqPKGRtnnsqgE8s4samrVoysKpAamfoelfd4Mw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGgxQiwCwqcOKGjZJdadEBg,{'value': 'UCGgxQiwCwqcOKGjZJdadEBg'},True,none,0,2023-01-15T00:48:20Z,2023-01-15T00:48:20Z,,UgyC0vZ0MdLcCpgZU054AaABAg.9ken--EMYRx9kt8rs3lNqq
HA1_r3dNk_Q,Zero-Covid is ended for good and quarantine won’t be back.,Zero-Covid is ended for good and quarantine won’t be back.,Will Yang,https://yt3.ggpht.com/ytc/AGIKgqMcUUFuFuJZrb0_MVfnNzZGhV3qNggBU6C0XR9r=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCucsfO76qIxnlZTBMlE0JIQ,{'value': 'UCucsfO76qIxnlZTBMlE0JIQ'},True,none,0,2023-01-10T03:36:18Z,2023-01-10T03:36:18Z,,UgyC0vZ0MdLcCpgZU054AaABAg.9ken--EMYRx9kg_6g2QyBH
HA1_r3dNk_Q,im waiting a while . currently flights  are very expensive and have 2-4 stops  and total flight time  25 -30 hrs.,im waiting a while . currently flights  are very expensive and have 2-4 stops  and total flight time  25 -30 hrs.,Gav Liddle,https://yt3.ggpht.com/ytc/AGIKgqP2ynxZCaZ4PF47YnwKHOhm8CqvYJlXbskSKw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCU__oRFvG4-aroFr9uRZ7bQ,{'value': 'UCU__oRFvG4-aroFr9uRZ7bQ'},True,none,0,2023-01-09T22:37:39Z,2023-01-09T22:37:39Z,,UgyC0vZ0MdLcCpgZU054AaABAg.9ken--EMYRx9kg1wGWCWdy
HA1_r3dNk_Q,Gay,Gay,William Crockett ForEver  999 ,https://yt3.ggpht.com/ytc/AGIKgqNzkRS1XtOwVpQkl795Sdj2J21QCVponQNNwqZFp90rK0M8EHAnc24js4KK6u3i=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmcMnpmsIrfQDLrcYpkuaaQ,{'value': 'UCmcMnpmsIrfQDLrcYpkuaaQ'},True,none,0,2023-01-09T17:36:32Z,2023-01-09T17:36:32Z,,UgyC0vZ0MdLcCpgZU054AaABAg.9ken--EMYRx9kfVTrOdmLx
HA1_r3dNk_Q,Or you might disappear never to be heard from again.,Or you might disappear never to be heard from again.,MrLoobu,https://yt3.ggpht.com/ytc/AGIKgqNS0RhwJWTRrdeBxDkn9IVX1tJ08gUbvxZ4oQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXtQdmLTnYxNOhNbtPneaAw,{'value': 'UCXtQdmLTnYxNOhNbtPneaAw'},True,none,1,2023-01-09T14:54:06Z,2023-01-09T14:54:06Z,,UgyC0vZ0MdLcCpgZU054AaABAg.9ken--EMYRx9kfCt8Cgzcm
HA1_r3dNk_Q,i think  this is way of china forcing a virus on people &#39; yea open the boarders as we still have a virus &#39;&#39;&#39; shhh dont tell them we need the power/ ok we open the boarders to spread another pandamic and start ww3 .,i think  this is way of china forcing a virus on people ' yea open the boarders as we still have a virus ''' shhh dont tell them we need the power/ ok we open the boarders to spread another pandamic and start ww3 .,HoRRGameR,https://yt3.ggpht.com/oHiVfieFrYnH6XJOOMZPuJpsJ8m4Ssiebo3tIKUyFDI38FMfzSq5MfFt1OBAyxyNVXZU9RaIanA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCukOFpooIhp22jAFrGU_hvQ,{'value': 'UCukOFpooIhp22jAFrGU_hvQ'},True,none,0,2023-01-09T10:57:16Z,2023-01-09T10:57:16Z,,UgzptFhmpdyAS9M9UaZ4AaABAg
HA1_r3dNk_Q,China wants the world to have one more pandemic.,China wants the world to have one more pandemic.,R C,https://yt3.ggpht.com/ytc/AGIKgqOSWDxga_PcNS4H-1zzs8woxi0x0lzpVy46jRRVMg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCn5jhHhRWPTIuuFAN1mx0Gg,{'value': 'UCn5jhHhRWPTIuuFAN1mx0Gg'},True,none,1,2023-01-09T10:53:55Z,2023-01-09T10:53:55Z,,UgwH3mhYnAZf6FXPU8d4AaABAg
HA1_r3dNk_Q,The spread of the new virus is back.,The spread of the new virus is back.,Moderator of Youtube,https://yt3.ggpht.com/ytc/AGIKgqNVrpvpRac5PX5rC3wxlSXtz3XJUQyuVXq5EqU7=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwMjOf6R6HlDxU2NFKG9AAg,{'value': 'UCwMjOf6R6HlDxU2NFKG9AAg'},True,none,2,2023-01-09T10:53:25Z,2023-01-09T10:53:25Z,,UgyVQc5KWEjLc1mLvTh4AaABAg
HA1_r3dNk_Q,The second round of world epidemic COVID is on its way again,The second round of world epidemic COVID is on its way again,A NDI,https://yt3.ggpht.com/ytc/AGIKgqMk3bJSe6VNj29AbHm7EsdGd4ElUXnDcbj8mg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLE8vCt8SQnIRrskW5IgO7Q,{'value': 'UCLE8vCt8SQnIRrskW5IgO7Q'},True,none,1,2023-01-09T10:52:17Z,2023-01-09T10:52:17Z,,Ugw-iP4_J25atv47QeR4AaABAg
HA1_r3dNk_Q,The west made a mountain out of a mole hill....what a joke,The west made a mountain out of a mole hill....what a joke,Alan Voo,https://yt3.ggpht.com/2Jvrf13fPDIN11DyRcPNEgNN-ksZ1rrwRVT2BcOnn2MUJdEphh1IGjyxAoleutv6vtHkJrxh8w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGn2V7SUtKwVFo8xV2CPokQ,{'value': 'UCGn2V7SUtKwVFo8xV2CPokQ'},True,none,0,2023-01-09T10:47:47Z,2023-01-09T10:47:47Z,,UgyKb5e-5D1NOA3I3s94AaABAg
HA1_r3dNk_Q,CCP not to be trusted  .,CCP not to be trusted  .,REXTON,https://yt3.ggpht.com/ytc/AGIKgqMEoEWqzkVuy8DgnOKRYINulJGnKjP7zB8a2F4Et1aDMyi1oz7njFBEbTmGCRgN=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeD6OokZ4SsKXtn0ahoCcwg,{'value': 'UCeD6OokZ4SsKXtn0ahoCcwg'},True,none,0,2023-01-09T10:46:33Z,2023-01-09T10:46:33Z,,Ugyg5utpP5KkQSObqQp4AaABAg
HA1_r3dNk_Q,Too scary,Too scary,Arlyn Santiago,https://yt3.ggpht.com/ytc/AGIKgqMh8JF6tZVu1g0f8VUPu4cb38hIlXoNAaOXJeCBxQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKRLQEo9oivYPgbBBYLTOfQ,{'value': 'UCKRLQEo9oivYPgbBBYLTOfQ'},True,none,5,2023-01-09T10:46:09Z,2023-01-09T10:46:09Z,,Ugxn4Fz_IKx13JLxlCJ4AaABAg
HA1_r3dNk_Q,Finally international students can go back😅,Finally international students can go back😅,Njoseph,https://yt3.ggpht.com/F3ICPolD_ZB8QRc1QjMFduIg4c4zySvRKqQTep_-0AdKWCnFVP7wyS3DnXrxRjZXKEzrevvUwSU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeh9kCbiMK9MWKL41fsftxw,{'value': 'UCeh9kCbiMK9MWKL41fsftxw'},True,none,4,2023-01-09T10:44:49Z,2023-01-09T10:44:49Z,,UgwFm1vXGc9YJkk8u8p4AaABAg
HA1_r3dNk_Q,"China wants to accomplish two things here; take foreigner&#39;s money (grift), and once again spread Covid throughout the world to cause pain to all those countries that DARE to seek accountability from China for murdering millions. While I certainly do not blame the people, I most definitely blame their government. There are those who are crying about how sanctions against China will hurt their people. Sadly, that is likely. But to ignore the crimes of the government sends them a message that the world will not punish the government&#39;s policies. This will only lead to more aggression.","China wants to accomplish two things here; take foreigner's money (grift), and once again spread Covid throughout the world to cause pain to all those countries that DARE to seek accountability from China for murdering millions. While I certainly do not blame the people, I most definitely blame their government. There are those who are crying about how sanctions against China will hurt their people. Sadly, that is likely. But to ignore the crimes of the government sends them a message that the world will not punish the government's policies. This will only lead to more aggression.",Brian Aiello,https://yt3.ggpht.com/ytc/AGIKgqNgT-mbwL4i3avZhuAV7Tfo92jIKz3XFqyfWS5H7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHTUEVP13pWFs1yVOQROBjw,{'value': 'UCHTUEVP13pWFs1yVOQROBjw'},True,none,0,2023-01-09T10:44:34Z,2023-01-09T10:44:34Z,,Ugzd0axgqq3vmDGnkdx4AaABAg
HA1_r3dNk_Q,"At least tourism between Euro and asia will not recover so quickly,  the flight across Eurasia is a threat, who knows when missiles will hit civil aviation again.","At least tourism between Euro and asia will not recover so quickly,  the flight across Eurasia is a threat, who knows when missiles will hit civil aviation again.",kenjam,https://yt3.ggpht.com/ytc/AGIKgqMF10Obmv0JV0wBr2nBEYmp9Sux9-37BRpB0fp3M7hKowdbLu-H1QTVLzUxWlD3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCinR5v1kJ7zqTnvs9P_hasA,{'value': 'UCinR5v1kJ7zqTnvs9P_hasA'},True,none,3,2023-01-09T10:44:16Z,2023-01-09T10:44:16Z,,UgyZnSItc0jT5KUD3zJ4AaABAg
HA1_r3dNk_Q,"IsraelDiegoRivera Genius2 The real Genius the crybaby needs to shut up and the same goes to Sir Chris Witless, jesuit puppet, These accounts should be unmasked","IsraelDiegoRivera Genius2 The real Genius the crybaby needs to shut up and the same goes to Sir Chris Witless, jesuit puppet, These accounts should be unmasked",jean-claude schwartz,https://yt3.ggpht.com/Ro_f8SLaeWPO5jo8lRxBkcccnKy4WlVBOF-0gUtbNL9qAu-DsQnf2wFTCj-1t1xstUwZ5bJbkg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7yYFucKiv1t1ZTOUGp8rbg,{'value': 'UC7yYFucKiv1t1ZTOUGp8rbg'},True,none,1,2023-01-09T10:43:19Z,2023-01-09T10:43:19Z,,UgxpG6isUIZzS75kYN54AaABAg
HA1_r3dNk_Q,Shut up,Shut up,Samson Soturian,https://yt3.ggpht.com/ytc/AGIKgqN64BsmW5nmiFNat1ASuy0zpaQqEmymqzFB5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCW4nY6whMXZnbNq2Bo1QDMQ,{'value': 'UCW4nY6whMXZnbNq2Bo1QDMQ'},True,none,0,2023-01-09T11:37:40Z,2023-01-09T11:37:40Z,,Ugzayc6i0qgYabgJD7x4AaABAg.9kel4b76WJQ9kerPMjKxV_
HA1_r3dNk_Q,West Taiwan,West Taiwan,JerJer B,https://yt3.ggpht.com/ytc/AGIKgqOLyQ69ebu3Iar701ZuOwewage4jOKHJ2BWRGlznk8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2Tem3BQyPDeTBATSH213Wg,{'value': 'UC2Tem3BQyPDeTBATSH213Wg'},True,none,5,2023-01-09T10:45:45Z,2023-01-09T10:45:45Z,,Ugzayc6i0qgYabgJD7x4AaABAg.9kel4b76WJQ9kelT7pF7eK
HA1_r3dNk_Q,"Are public parks in China better than parks of UK and US? <a href=""https://youtu.be/FSTYijGiSVQ"">https://youtu.be/FSTYijGiSVQ</a>",Are public parks in China better than parks of UK and US? https://youtu.be/FSTYijGiSVQ,harry Smith,https://yt3.ggpht.com/ytc/AGIKgqPuBJg3WczbNcxEQYEDM5FmyxQQ3WVwcQHEHg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR1FxrKs99m2wf7JBzUSf_w,{'value': 'UCR1FxrKs99m2wf7JBzUSf_w'},True,none,0,2023-01-09T10:42:23Z,2023-01-09T10:42:23Z,,Ugz6B-K73c6_RYzQ55F4AaABAg
HA1_r3dNk_Q,Why dafuq would you want to go to CHINA??? If you want a virus well then go..,Why dafuq would you want to go to CHINA??? If you want a virus well then go..,FOOL ON THE HILL,https://yt3.ggpht.com/JLgLc7dlN7KGFdNePgMbcosGWYNT1yc2YukKQFwBZ8Tr1kK3MCDrqf3Cl2CPvj4O7VTijoYjJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxaKDQxLcK2AumTSfNt4MXA,{'value': 'UCxaKDQxLcK2AumTSfNt4MXA'},True,none,0,2023-01-09T10:39:20Z,2023-01-09T10:39:20Z,,Ugyfj7jEEbtNj67XDB14AaABAg
HA1_r3dNk_Q,"keep your faith in your country, don&#39;t bring them out or spread on internet.","keep your faith in your country, don't bring them out or spread on internet.",phd,https://yt3.ggpht.com/Ep0GyXca7wPfgyjRdvPmzc6z2FwVi9tEtbxpUzKAoRMHxF8Vfq9O19L4yy8d-u_ftqV-Kcn38Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgYJLxH8AnJZNzy7FKywgCw,{'value': 'UCgYJLxH8AnJZNzy7FKywgCw'},True,none,1,2023-01-09T12:42:59Z,2023-01-09T14:25:48Z,,UgxoidsybuqsR_oYbw94AaABAg.9kekcHOmWpv9keysqSWuNw
HA1_r3dNk_Q,Bug off,Bug off,Samson Soturian,https://yt3.ggpht.com/ytc/AGIKgqN64BsmW5nmiFNat1ASuy0zpaQqEmymqzFB5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCW4nY6whMXZnbNq2Bo1QDMQ,{'value': 'UCW4nY6whMXZnbNq2Bo1QDMQ'},True,none,1,2023-01-09T11:38:26Z,2023-01-09T11:38:26Z,,UgxoidsybuqsR_oYbw94AaABAg.9kekcHOmWpv9kerV4o79h2
HA1_r3dNk_Q,It is written in lindhoo books that Krishna marries 16100 women and brama marries his daughter saraswati.,It is written in lindhoo books that Krishna marries 16100 women and brama marries his daughter saraswati.,Veera Kocha,https://yt3.ggpht.com/ytc/AGIKgqMWtyPVToWDJuIWlZ1yCdEYCeDHnRUiUUkRjzVu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCy52BL24WiFOe5ImntI-POw,{'value': 'UCy52BL24WiFOe5ImntI-POw'},True,none,0,2023-01-09T11:28:48Z,2023-01-09T11:28:48Z,,UgxoidsybuqsR_oYbw94AaABAg.9kekcHOmWpv9keqOS-wwf2
HA1_r3dNk_Q,The Quran is FOS,The Quran is FOS,JerJer B,https://yt3.ggpht.com/ytc/AGIKgqOLyQ69ebu3Iar701ZuOwewage4jOKHJ2BWRGlznk8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2Tem3BQyPDeTBATSH213Wg,{'value': 'UC2Tem3BQyPDeTBATSH213Wg'},True,none,0,2023-01-09T10:46:07Z,2023-01-09T10:46:07Z,,UgxoidsybuqsR_oYbw94AaABAg.9kekcHOmWpv9kelVukclDu
HA1_r3dNk_Q,Cluster tome,Cluster tome,dan,https://yt3.ggpht.com/QzJufD7gW4lD3dcVmpXKDbQIQqoWqJrswYu58sR6wE1rvmmSR6LE7BFlMRXF_Y7lcQBv7ub-Xw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuRc5QfUmnUAA8liMX82DYQ,{'value': 'UCuRc5QfUmnUAA8liMX82DYQ'},True,none,1,2023-01-09T10:37:09Z,2023-01-09T10:37:09Z,,UgwWf1x5qme_1j1MFLZ4AaABAg
HA1_r3dNk_Q,Let the Chinese virus 🦠 flow through you🎉,Let the Chinese virus 🦠 flow through you🎉,Koo Story,https://yt3.ggpht.com/GfbKTkpnIBnl9cwJBZXR-xDGxFlOqe2pv3vGKBhNTyFHW6Edm-8fQAMPiStThcbsRshaOCRs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsYNmWQSuZ1vAHZVHb0V0mQ,{'value': 'UCsYNmWQSuZ1vAHZVHb0V0mQ'},True,none,1,2023-01-09T10:36:41Z,2023-01-09T10:36:41Z,,UgzJMbopbKdqhr-CTfh4AaABAg
HA1_r3dNk_Q,Tell me where did the virus start? Is visiting there a good idea? Not like their offbrand vaccines worked.,Tell me where did the virus start? Is visiting there a good idea? Not like their offbrand vaccines worked.,V01DIORE,https://yt3.ggpht.com/ytc/AGIKgqP7b1L2Vd4MT1dZZi-nNR4FqJq-QBQPM4iVj-0x=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZ78Po8haj0dp2eE0pYrI0Q,{'value': 'UCZ78Po8haj0dp2eE0pYrI0Q'},True,none,0,2023-01-09T13:36:48Z,2023-01-09T13:36:48Z,,UgxLMIJpusnApTU_gF54AaABAg.9kekKla5fAU9kf42-tBFzD
HA1_r3dNk_Q,@Ahmed Ibrahim could,@Ahmed Ibrahim could,HORSEMANOFWAR86 wawahwoowah,https://yt3.ggpht.com/ytc/AGIKgqO4frhu1qCCWx8MZEhrNSetdHAPAV0wryWKlg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCE_MDGPci7y0UyOqj9oIQqw,{'value': 'UCE_MDGPci7y0UyOqj9oIQqw'},True,none,0,2023-01-09T10:44:29Z,2023-01-09T10:44:29Z,,UgxLMIJpusnApTU_gF54AaABAg.9kekKla5fAU9kelJqiz878
HA1_r3dNk_Q,how,how,Ahmed Ibrahim,https://yt3.ggpht.com/ytc/AGIKgqOCuWnXk0zlCLwCpixK3kVLTJR9K6KFw0fqpSAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbO6rU9H7AFIN40rDlVR8aQ,{'value': 'UCbO6rU9H7AFIN40rDlVR8aQ'},True,none,0,2023-01-09T10:40:43Z,2023-01-09T10:40:43Z,,UgxLMIJpusnApTU_gF54AaABAg.9kekKla5fAU9kektK6POtb
HA1_r3dNk_Q,Took forever it feels like.,Took forever it feels like.,BOOTYBALLS THEGOD,https://yt3.ggpht.com/ytc/AGIKgqPUMOZvVCJdBUDm3qQpCcO0nrSRULwhZj7ULsw7fg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtv0thk_mYOIdkxxSzPyL6A,{'value': 'UCtv0thk_mYOIdkxxSzPyL6A'},True,none,0,2023-01-09T10:35:09Z,2023-01-09T10:35:09Z,,UgxoaFZd9kgewrFTmkt4AaABAg
HA1_r3dNk_Q,@Gav Liddle So what laws did you break in China that got you issues with the CCP 😁,@Gav Liddle So what laws did you break in China that got you issues with the CCP 😁,Maxus Lorenzo,https://yt3.ggpht.com/ytc/AGIKgqN12YsBezP77kWkgSMVgJUVFU9tXE-tLq7AOBuaEA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOUyuaIK9A55N6FGhGbDVeg,{'value': 'UCOUyuaIK9A55N6FGhGbDVeg'},True,none,0,2023-01-10T02:48:01Z,2023-01-10T02:48:01Z,,UgzCwNi5Ps3ioL2oV014AaABAg.9kekCNsMOOX9kgUa04xRwh
HA1_r3dNk_Q,"you will love it. seriously the anti chinese sentiment is ridiculous . I visited southwest in 2018-2019  amazing food , peoplle , scenery , parties , sightseeing etc ,  the only issue with china is  the ccp","you will love it. seriously the anti chinese sentiment is ridiculous . I visited southwest in 2018-2019  amazing food , peoplle , scenery , parties , sightseeing etc ,  the only issue with china is  the ccp",Gav Liddle,https://yt3.ggpht.com/ytc/AGIKgqP2ynxZCaZ4PF47YnwKHOhm8CqvYJlXbskSKw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCU__oRFvG4-aroFr9uRZ7bQ,{'value': 'UCU__oRFvG4-aroFr9uRZ7bQ'},True,none,0,2023-01-09T22:42:58Z,2023-01-09T22:42:58Z,,UgzCwNi5Ps3ioL2oV014AaABAg.9kekCNsMOOX9kg2YFh_BrX
HA1_r3dNk_Q,Stay away for your well being,Stay away for your well being,ToniSkit,https://yt3.ggpht.com/ytc/AGIKgqMdOQP5jmYH5P_7j1muJn_AzLbZN1DB4RBoUigW=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZaETWG6H9iZwYDmfbS1oTg,{'value': 'UCZaETWG6H9iZwYDmfbS1oTg'},True,none,1,2023-01-09T12:54:29Z,2023-01-09T12:54:29Z,,UgzCwNi5Ps3ioL2oV014AaABAg.9kekCNsMOOX9kf-C6D2E3v
HA1_r3dNk_Q,It&#39;s a shithole trust me been there not worth a penny.,It's a shithole trust me been there not worth a penny.,bollocks,https://yt3.ggpht.com/YWnseo3E110K5JHQAhCnkzGbR7eKAiJJOCIJ2zZmbYrEiNGKv21IIK7bklTSyP3eOK2uGsqzAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC42pkkAFNJurp4yjwlAueUQ,{'value': 'UC42pkkAFNJurp4yjwlAueUQ'},True,none,0,2023-01-09T12:25:18Z,2023-01-09T12:25:18Z,,UgzCwNi5Ps3ioL2oV014AaABAg.9kekCNsMOOX9kewrNKYkF3
HA1_r3dNk_Q,99-👈🖐️😭🐘😭✝️😭🈵👈,99-👈🖐️😭🐘😭✝️😭🈵👈,Shorno lota,https://yt3.ggpht.com/ytc/AGIKgqOesR7g0xe8o_L2dkKPECUNvXd_J06moq5m69WdFsnw0Hmy9238U6zwKFNJLIDm=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjgt6_fve6iltgq1BMmNzNQ,{'value': 'UCjgt6_fve6iltgq1BMmNzNQ'},True,none,1,2023-01-09T10:33:15Z,2023-01-09T10:33:15Z,,Ugwk9Q-1ZZs9NaDp9894AaABAg
HA1_r3dNk_Q,😀,😀,akemi,https://yt3.ggpht.com/4fWMlC6vKGK6hzLe3bhBul7g8MSafZNpoBAxhe92m3WmaoKyG-hHzbBYSz946fdAMBsG_a20nQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMWjC2IlYc6cB1PghW37U4w,{'value': 'UCMWjC2IlYc6cB1PghW37U4w'},True,none,0,2023-01-09T10:32:52Z,2023-01-09T10:32:52Z,,Ugy6tyJkYkudH1DAh254AaABAg
HA1_r3dNk_Q,Lol who wants to go China when they going through a peak covid wave. Their own people are trying to get out,Lol who wants to go China when they going through a peak covid wave. Their own people are trying to get out,Stormx,https://yt3.ggpht.com/7_BB2T2H6OAFsQ9KEbcEk1wsGyfQq84RJcdT3xie_zXEKi7wUozzKNjSzpGSbJ9Z_YUxOQI-7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGHLACRsllVXJaq_a67tPsA,{'value': 'UCGHLACRsllVXJaq_a67tPsA'},True,none,0,2023-01-09T10:32:24Z,2023-01-09T10:32:24Z,,UgzCYzAyFLsCr76J9lt4AaABAg
