videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,comment_id
0e3GPea1Tyg,보고싶어요,보고싶어요,서현규  ㅎㅎㅎ하,https://yt3.ggpht.com/X0CVu8ULmcL7cmtzoaT3elE2gcEJEOgEtLjL7-jHVK3bcPxV2O0LpNnM4d47H_uzvqm3URWi7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOYGaoiI5tj2i5q_tN_J5qA,{'value': 'UCOYGaoiI5tj2i5q_tN_J5qA'},True,none,0,2023-03-22T12:55:48Z,2023-03-22T12:55:48Z,,UgzQEQK12vK1IMHPdMV4AaABAg
0e3GPea1Tyg,переводчик 💀,переводчик 💀,COSMIC GAROU,https://yt3.ggpht.com/bSB6YoHmRVdXaDOGGnXuSthrl8UmjwJs8u-hC6D-yd8AexDpxs_J6dzdYeaC8hXi275ugnWh7A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCs7CMD8N4_0bJrTGxRkpQg,{'value': 'UCCs7CMD8N4_0bJrTGxRkpQg'},True,none,0,2023-03-22T12:45:12Z,2023-03-22T12:45:12Z,,UgyXHzlPC17dYkje4i54AaABAg
0e3GPea1Tyg,"<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",,랜선친구,https://yt3.ggpht.com/upm5QKilTnZI35JmLpg87XGkrdjnO5woHeeeVhIeTVBIEBBdMQOBp8OXjYyESR4Spqht7M2Lzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCer8lopIvTzbQYuvE5KW8cQ,{'value': 'UCer8lopIvTzbQYuvE5KW8cQ'},True,none,0,2023-03-22T12:31:34Z,2023-03-22T12:31:34Z,,UgxZaTzbXJjSzotAfoJ4AaABAg
0e3GPea1Tyg,이야..진짜 오징어게임을 이렇게 대박으로한 건 또 첨보네......,이야..진짜 오징어게임을 이렇게 대박으로한 건 또 첨보네......,아홀로로로로틀,https://yt3.ggpht.com/sIzbfWEDMr5qUlXQzvmbbd-YTy6JE7_dyM2Vb37gWHkKCNDGVi4D_c4cdsKzdT8ua6JybYf9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdm9InbE5GwcK-QBzXpOZoQ,{'value': 'UCdm9InbE5GwcK-QBzXpOZoQ'},True,none,17,2023-03-22T12:26:53Z,2023-03-22T12:26:53Z,,UgwFs4x1mUr0CR6a4Il4AaABAg
0e3GPea1Tyg,"Жалко, что звук сдох ((","Жалко, что звук сдох ((",тася,https://yt3.ggpht.com/Z6R3Ssr3ady36Aw3k3pd6Ru-csWzcoqhjLowmLHZ7yaXqzTh3WafXU6I60035SeRFLvTSbnK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0wLDw82P9HicXF3nUeLpgQ,{'value': 'UC0wLDw82P9HicXF3nUeLpgQ'},True,none,0,2023-03-22T12:25:08Z,2023-03-22T12:25:08Z,,UgyUuabOSrcYCnctoF94AaABAg
0e3GPea1Tyg,- звук короче,- звук короче,КРИПАС 21,https://yt3.ggpht.com/SzK7Q-IAzh2mXbC7agTJguzRAun8MtA_Dd91JWn7vzQGbGKdKMcyRH2_t0kyGdvCfhlNyKLT=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdYoi-CBpbqqQx_otVtvxOA,{'value': 'UCdYoi-CBpbqqQx_otVtvxOA'},True,none,2,2023-03-22T12:14:15Z,2023-03-22T12:14:15Z,,UgylJAAySYTwQx3C9TV4AaABAg
0e3GPea1Tyg,Hi,Hi,gkvfjx gaming (Khasbiyalloh),https://yt3.ggpht.com/oX-TWnMUjk60rDooeuGM_HYpvqOoUCl6oHOwFmEhxbdiaQRkQKp7LriZ_Rxh3g5t3aD7U418PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq2TicHS9Tljsd-wBkElZtQ,{'value': 'UCq2TicHS9Tljsd-wBkElZtQ'},True,none,1,2023-03-22T12:02:28Z,2023-03-22T12:02:28Z,,Ugw7uPjqknNg_N23Wrp4AaABAg
0e3GPea1Tyg,Naruto,Naruto,Special c00lkidd,https://yt3.ggpht.com/C3zRzebRTLKqpVtoKpAHV_qCs1aPrn6pGhrHSQGt3CQRu1ceKsqyepZbDwqJxuqvojWceg6fuw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSUNM-oLuw8XAkPa5wpVg9g,{'value': 'UCSUNM-oLuw8XAkPa5wpVg9g'},True,none,1,2023-03-22T12:02:20Z,2023-03-22T12:02:20Z,,UgxQR1R9OAggt6ING5N4AaABAg
0e3GPea1Tyg,Hi,Hi,gkvfjx gaming (Khasbiyalloh),https://yt3.ggpht.com/oX-TWnMUjk60rDooeuGM_HYpvqOoUCl6oHOwFmEhxbdiaQRkQKp7LriZ_Rxh3g5t3aD7U418PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq2TicHS9Tljsd-wBkElZtQ,{'value': 'UCq2TicHS9Tljsd-wBkElZtQ'},True,none,1,2023-03-22T12:01:24Z,2023-03-22T12:01:24Z,,UgzawLGLk-Y8yEqVKbV4AaABAg.9nZAz25MrQQ9nZIMES23DN
0e3GPea1Tyg,Hi,Hi,gkvfjx gaming (Khasbiyalloh),https://yt3.ggpht.com/oX-TWnMUjk60rDooeuGM_HYpvqOoUCl6oHOwFmEhxbdiaQRkQKp7LriZ_Rxh3g5t3aD7U418PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq2TicHS9Tljsd-wBkElZtQ,{'value': 'UCq2TicHS9Tljsd-wBkElZtQ'},True,none,1,2023-03-22T12:01:18Z,2023-03-22T12:01:18Z,,UgwZOrxplo-zxCgHVTV4AaABAg.9nZ9Kr7xE9v9nZILVmCxFy
0e3GPea1Tyg,😈Теперь я знаю,😈Теперь я знаю,тася,https://yt3.ggpht.com/Z6R3Ssr3ady36Aw3k3pd6Ru-csWzcoqhjLowmLHZ7yaXqzTh3WafXU6I60035SeRFLvTSbnK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0wLDw82P9HicXF3nUeLpgQ,{'value': 'UC0wLDw82P9HicXF3nUeLpgQ'},True,none,0,2023-03-22T12:24:42Z,2023-03-22T12:24:42Z,,UgxLISb6DfVw1MTR9fZ4AaABAg.9nZ7PiMDp_k9nZL0y4UEN6
0e3GPea1Tyg,Yeah,Yeah,gkvfjx gaming (Khasbiyalloh),https://yt3.ggpht.com/oX-TWnMUjk60rDooeuGM_HYpvqOoUCl6oHOwFmEhxbdiaQRkQKp7LriZ_Rxh3g5t3aD7U418PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq2TicHS9Tljsd-wBkElZtQ,{'value': 'UCq2TicHS9Tljsd-wBkElZtQ'},True,none,1,2023-03-22T12:01:49Z,2023-03-22T12:01:49Z,,UgwDq17K8mMtMqnm00d4AaABAg.9nZ4bTy8sK-9nZIPLUy2FP
0e3GPea1Tyg,Again❤,Again❤,gkvfjx gaming (Khasbiyalloh),https://yt3.ggpht.com/oX-TWnMUjk60rDooeuGM_HYpvqOoUCl6oHOwFmEhxbdiaQRkQKp7LriZ_Rxh3g5t3aD7U418PA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq2TicHS9Tljsd-wBkElZtQ,{'value': 'UCq2TicHS9Tljsd-wBkElZtQ'},True,none,1,2023-03-22T12:01:44Z,2023-03-22T12:01:44Z,,Ugz8cXlYbBWr418XEyF4AaABAg.9nYphiabvFH9nZIOkREOLy
