videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,comment_id
1WEAJ-DFkHE,wha th hell,wha th hell,,Goofy goober mushroom soup · 9 years ago ·,https://yt3.ggpht.com/K4wzmW7iwwC2jcHkIgHRhfmYoYhAJKAPfvKf07l574X03aKHfPPdDMKpfBbm3rcrRTW6vxDg3ZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaObp1NuLAzRuQGJKSdRULw,{'value': 'UCaObp1NuLAzRuQGJKSdRULw'},True,none,0,2023-04-27T07:22:48Z,2023-04-27T07:22:48Z,Ugxn7b6bvXnjgH_GNOZ4AaABAg
1WEAJ-DFkHE,Me beast where my cookie,Me beast where my cookie,,Syamir Dyroth,https://yt3.ggpht.com/wiUmqfvyzUFhOUGeT8F0GWvNLcrvdWwnh_54eoi_4Q48nNPji-Oc0yBfKnGJe3Kzyoet0-av5w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGf0Se76HfkN2iZtn3W1dgw,{'value': 'UCGf0Se76HfkN2iZtn3W1dgw'},True,none,1,2023-04-27T07:21:30Z,2023-04-27T07:21:30Z,UgxeICSz86SnoHzndyZ4AaABAg
1WEAJ-DFkHE,amazing...  beruntung sekali Mr. Beast mempunyai uang yang begitu banyak... mirisnya saya ingin punya rumah sendiri pun susah... 😅,amazing...  beruntung sekali Mr. Beast mempunyai uang yang begitu banyak... mirisnya saya ingin punya rumah sendiri pun susah... 😅,,familymotoran,https://yt3.ggpht.com/VGiLhr9n3qOfeipwJr0HHTUWcQ_lv0oz3ubfv_X4JAUgSBFfO2VDwXUFsveAholFl_mvwTOVrw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEWapiUSJEdSUqkJgp1bmyA,{'value': 'UCEWapiUSJEdSUqkJgp1bmyA'},True,none,0,2023-04-27T07:18:40Z,2023-04-27T07:18:40Z,Ugwasaf1iyiAagAbK6B4AaABAg
1WEAJ-DFkHE,wow,wow,,Noah's ark,https://yt3.ggpht.com/ytc/AGIKgqPyAicQjKhrll-J_tbc3yD2P8LovzStOCwj2blm=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkJM1FllKUeJ-nGh-VAdurg,{'value': 'UCkJM1FllKUeJ-nGh-VAdurg'},True,none,0,2023-04-27T07:18:06Z,2023-04-27T07:18:06Z,UgyxuUYzC1jV48K2Vep4AaABAg
1WEAJ-DFkHE,Sorry❤❤❤٩😊۶,Sorry❤❤❤٩😊۶,,Sherley Gelera,https://yt3.ggpht.com/ytc/AGIKgqMDRMECknKT_Bi-Pb_kwSqpYnqIJIXVBbPDnaE5ig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDdqxMH7qGsRkOgLFMsjYOg,{'value': 'UCDdqxMH7qGsRkOgLFMsjYOg'},True,none,0,2023-04-27T07:16:52Z,2023-04-27T07:16:52Z,UgymOSe4bHSgvFONo9N4AaABAg
1WEAJ-DFkHE,😮😮😮,😮😮😮,,Dagzs Gamer,https://yt3.ggpht.com/ytc/AGIKgqM6wqmvN517RwcRqGs8JVbdZFv9K26iExdIMqaM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfU99YMo91w8DIM0_7DjZdA,{'value': 'UCfU99YMo91w8DIM0_7DjZdA'},True,none,0,2023-04-27T07:12:06Z,2023-04-27T07:12:06Z,UgwOaYIBo_M6C-_k8Xh4AaABAg
1WEAJ-DFkHE,Help me,Help me,,"beautiful inside,",https://yt3.ggpht.com/17HKSZFDoIKV8ecUzw2MkEgkR9H0ruNSN96A5IdCaW0pwLS8FmQLCCF6VgO2pd282vh6xWKpXg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnoIdGeZWUfDJcUCtDfI_1A,{'value': 'UCnoIdGeZWUfDJcUCtDfI_1A'},True,none,0,2023-04-27T07:11:37Z,2023-04-27T07:11:37Z,UgxA9DgYiq97X_YuX9x4AaABAg
1WEAJ-DFkHE,لن تستطيع توزيع الفتنة يا ملحد ولمسلم مسلم ولحمد لله وحده لا شريك له ول مسلم يحط لايك وينشر الدعوات كما حاول النبي محمد صلى آلله عليه وسلم,لن تستطيع توزيع الفتنة يا ملحد ولمسلم مسلم ولحمد لله وحده لا شريك له ول مسلم يحط لايك وينشر الدعوات كما حاول النبي محمد صلى آلله عليه وسلم,,سيلين محمود شاكر,https://yt3.ggpht.com/ytc/AGIKgqPURWAMRwam-2X2851XBLF2DEpcpFKWkf3Yugt4sHwdiosiOQX3ZzgJFbGLfOFKKQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrVU6v5wwj2SovsUFiGkOgg,{'value': 'UCrVU6v5wwj2SovsUFiGkOgg'},True,none,1,2023-04-27T07:11:30Z,2023-04-27T07:11:30Z,Ugw2ah5Yk4igG4ghacx4AaABAg
1WEAJ-DFkHE,Wow,Wow,,zahraa fawzi,https://yt3.ggpht.com/PwHbLe7RKIkRvv_1-FpkDMPmTv0_F-Z0kszHIysN_LNOm8cD_Sq6Snm6n3SWXbAQhwhIrksvFkA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCko4OF9fcIwc44nXB9dJxwg,{'value': 'UCko4OF9fcIwc44nXB9dJxwg'},True,none,0,2023-04-27T07:02:01Z,2023-04-27T07:02:01Z,UgyZFQ6Isw4y17LmFqx4AaABAg
1WEAJ-DFkHE,Hllo beast can you give me 2k $,Hllo beast can you give me 2k $,,Crazy gaming  788,https://yt3.ggpht.com/5hWxI3p_eDA-9Au9XUiKYciEnf7-V5LKGW_7OdOJy9jhoxnisfZhDLMZfnhg9wL_tsYNQqPlQTs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwvWBvQThSrl4Lz1KKJBePA,{'value': 'UCwvWBvQThSrl4Lz1KKJBePA'},True,none,1,2023-04-27T07:01:24Z,2023-04-27T07:01:24Z,UgxMubnageUgeDeT2Uh4AaABAg
